IFlow Name,Source ID,Source_Flavor,Source_Type,Source_ParentFlavor,SourceParent_Flavor,TargetFlavor
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_4462221,Enricher,Activity,,LocalIntegrationProcess,Filter
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_4462386,NonLoopingProcess,Activity,,LocalIntegrationProcess,ExternalCall
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_4462187,Enricher,Activity,,Process,intermediatethrow
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_4462341,JsonToXmlConverter,Activity,,Process,ExclusiveGateway
Create_Survey_in_SAP_Marketing_Cloud,StartEvent_4462212,none,Event,,LocalIntegrationProcess,Enricher
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_5172189,Enricher,Activity,,Process,NonLoopingProcess
Create_Survey_in_SAP_Marketing_Cloud,ExclusiveGateway_4462115,ExclusiveGateway,Gateway,,LocalIntegrationProcess,NonLoopingProcess
Create_Survey_in_SAP_Marketing_Cloud,ExclusiveGateway_4462115,ExclusiveGateway,Gateway,,LocalIntegrationProcess,end
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_4462383,GroovyScript,Activity,,Process,ExclusiveGateway
Create_Survey_in_SAP_Marketing_Cloud,StartEvent_2820,errorStart,Event,,exceptionSubProcess,NonLoopingProcess
Create_Survey_in_SAP_Marketing_Cloud,StartEvent_4461483,none,Event,,LocalIntegrationProcess,ExclusiveGateway
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_4462270,NonLoopingProcess,Activity,,LocalIntegrationProcess,end
Create_Survey_in_SAP_Marketing_Cloud,StartEvent_4462133,errorStart,Event,,exceptionSubProcess,intermediatethrow
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_5172229,Enricher,Activity,,Process,GroovyScript
Create_Survey_in_SAP_Marketing_Cloud,StartEvent_2,intermediatecatch,Event,,Process,ExclusiveGateway
Create_Survey_in_SAP_Marketing_Cloud,CallGateway_4461630,ExclusiveGateway,Gateway,,LocalIntegrationProcess,NonLoopingProcess
Create_Survey_in_SAP_Marketing_Cloud,CallGateway_4461630,ExclusiveGateway,Gateway,,LocalIntegrationProcess,NonLoopingProcess
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_4461619,put,Activity,,LocalIntegrationProcess,Enricher
Create_Survey_in_SAP_Marketing_Cloud,CallGateway_4461437,ExclusiveGateway,Gateway,,Process,Enricher
Create_Survey_in_SAP_Marketing_Cloud,CallGateway_4461437,ExclusiveGateway,Gateway,,Process,NonLoopingProcess
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_4461804,NonLoopingProcess,Activity,,exceptionSubProcess,errorEnd
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_4461449,XSLTMapping,Activity,,LocalIntegrationProcess,Enricher
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_4461527,NonLoopingProcess,Activity,,exceptionSubProcess,errorEnd
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_4461887,NonLoopingProcess,Activity,,LocalIntegrationProcess,end
Create_Survey_in_SAP_Marketing_Cloud,StartEvent_4461934,none,Event,,LocalIntegrationProcess,ExternalCall
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_5172191,NonLoopingProcess,Activity,,Process,intermediatethrow
Create_Survey_in_SAP_Marketing_Cloud,StartEvent_4461737,none,Event,,LocalIntegrationProcess,ExclusiveGateway
Create_Survey_in_SAP_Marketing_Cloud,CallGateway_4461359,ExclusiveGateway,Gateway,,Process,Enricher
Create_Survey_in_SAP_Marketing_Cloud,CallGateway_4461359,ExclusiveGateway,Gateway,,Process,ExclusiveGateway
Create_Survey_in_SAP_Marketing_Cloud,CallGateway_4461359,ExclusiveGateway,Gateway,,Process,Enricher
Create_Survey_in_SAP_Marketing_Cloud,ExclusiveGateway_5172225,ExclusiveGateway,Gateway,,Process,Enricher
Create_Survey_in_SAP_Marketing_Cloud,ExclusiveGateway_5172225,ExclusiveGateway,Gateway,,Process,end
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_4462215,Splitter_IteratingSplitter,Activity,,LocalIntegrationProcess,Enricher
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_5172116,NonLoopingProcess,Activity,,Process,ExclusiveGateway
Create_Survey_in_SAP_Marketing_Cloud,ExclusiveGateway_4461957,ExclusiveGateway,Gateway,,LocalIntegrationProcess,NonLoopingProcess
Create_Survey_in_SAP_Marketing_Cloud,ExclusiveGateway_4461957,ExclusiveGateway,Gateway,,LocalIntegrationProcess,NonLoopingProcess
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_4462255,Filter,Activity,,LocalIntegrationProcess,Enricher
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_4461761,NonLoopingProcess,Activity,,LocalIntegrationProcess,errorEnd
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_4461440,Enricher,Activity,,LocalIntegrationProcess,XSLTMapping
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_4462010,GroovyScript,Activity,,LocalIntegrationProcess,GroovyScript
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_4462296,NonLoopingProcess,Activity,,LocalIntegrationProcess,end
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_4462054,Enricher,Activity,,LocalIntegrationProcess,put
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_4462295,NonLoopingProcess,Activity,,LocalIntegrationProcess,end
Create_Survey_in_SAP_Marketing_Cloud,StartEvent_4462068,errorStart,Event,,exceptionSubProcess,NonLoopingProcess
Create_Survey_in_SAP_Marketing_Cloud,ServiceTask_4462402,ExternalCall,Activity,,LocalIntegrationProcess,Enricher
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_4462407,Enricher,Activity,,LocalIntegrationProcess,end
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_4461954,GroovyScript,Activity,,LocalIntegrationProcess,ExclusiveGateway
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_4462008,GroovyScript,Activity,,LocalIntegrationProcess,end
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_4462205,GroovyScript,Activity,,LocalIntegrationProcess,ExclusiveGateway
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_4461875,NonLoopingProcess,Activity,,Process,ExclusiveGateway
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_4461633,NonLoopingProcess,Activity,,LocalIntegrationProcess,end
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_4462004,Enricher,Activity,,Process,NonLoopingProcess
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_4462246,Enricher,Activity,,LocalIntegrationProcess,NonLoopingProcess
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_4462048,NonLoopingProcess,Activity,,exceptionSubProcess,intermediatethrow
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_4462244,Gather,Activity,,LocalIntegrationProcess,end
Create_Survey_in_SAP_Marketing_Cloud,StartEvent_4462235,errorStart,Event,,exceptionSubProcess,NonLoopingProcess
Create_Survey_in_SAP_Marketing_Cloud,StartEvent_4461860,errorStart,Event,,exceptionSubProcess,NonLoopingProcess
Create_Survey_in_SAP_Marketing_Cloud,ExclusiveGateway_4462338,ExclusiveGateway,Gateway,,Process,JsonToXmlConverter
Create_Survey_in_SAP_Marketing_Cloud,ExclusiveGateway_4462338,ExclusiveGateway,Gateway,,Process,ExclusiveGateway
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_4462242,NonLoopingProcess,Activity,,LocalIntegrationProcess,Gather
Create_Survey_in_SAP_Marketing_Cloud,StartEvent_4461940,errorStart,Event,,exceptionSubProcess,NonLoopingProcess
Create_Survey_in_SAP_Marketing_Cloud,StartEvent_4462357,none,Event,,LocalIntegrationProcess,Enricher
Create_Survey_in_SAP_Marketing_Cloud,StartEvent_4461581,none,Event,,LocalIntegrationProcess,ExclusiveGateway
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_4462173,NonLoopingProcess,Activity,,exceptionSubProcess,errorEnd
Create_Survey_in_SAP_Marketing_Cloud,StartEvent_4462396,none,Event,,LocalIntegrationProcess,ExternalCall
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_4462292,NonLoopingProcess,Activity,,LocalIntegrationProcess,end
Create_Survey_in_SAP_Marketing_Cloud,ExclusiveGateway_4462261,ExclusiveGateway,Gateway,,LocalIntegrationProcess,NonLoopingProcess
Create_Survey_in_SAP_Marketing_Cloud,ExclusiveGateway_4462261,ExclusiveGateway,Gateway,,LocalIntegrationProcess,Enricher
Create_Survey_in_SAP_Marketing_Cloud,ExclusiveGateway_4462381,ExclusiveGateway,Gateway,,Process,ExclusiveGateway
Create_Survey_in_SAP_Marketing_Cloud,ExclusiveGateway_4462381,ExclusiveGateway,Gateway,,Process,Enricher
Create_Survey_in_SAP_Marketing_Cloud,StartEvent_5172188,intermediatecatch,Event,,Process,Enricher
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_4462319,NonLoopingProcess,Activity,,Process,NonLoopingProcess
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_4461943,NonLoopingProcess,Activity,,exceptionSubProcess,intermediatethrow
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_4462238,NonLoopingProcess,Activity,,exceptionSubProcess,errorEnd
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_4461863,NonLoopingProcess,Activity,,exceptionSubProcess,intermediatethrow
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_4461740,NonLoopingProcess,Activity,,LocalIntegrationProcess,NonLoopingProcess
Create_Survey_in_SAP_Marketing_Cloud,StartEvent_4461754,none,Event,,LocalIntegrationProcess,GroovyScript
Create_Survey_in_SAP_Marketing_Cloud,StartEvent_4461798,errorStart,Event,,exceptionSubProcess,NonLoopingProcess
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_5172217,Enricher,Activity,,Process,NonLoopingProcess
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_4462277,Enricher,Activity,,LocalIntegrationProcess,NonLoopingProcess
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_4462275,Enricher,Activity,,LocalIntegrationProcess,ExternalCall
Create_Survey_in_SAP_Marketing_Cloud,StartEvent_4462204,none,Event,,LocalIntegrationProcess,GroovyScript
Create_Survey_in_SAP_Marketing_Cloud,StartEvent_4462368,none,Event,,LocalIntegrationProcess,GroovyScript
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_4462283,Enricher,Activity,,LocalIntegrationProcess,end
Create_Survey_in_SAP_Marketing_Cloud,StartEvent_4462287,errorStart,Event,,exceptionSubProcess,intermediatethrow
Create_Survey_in_SAP_Marketing_Cloud,StartEvent_4462045,errorStart,Event,,exceptionSubProcess,NonLoopingProcess
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_5172218,NonLoopingProcess,Activity,,Process,end
Create_Survey_in_SAP_Marketing_Cloud,CallGateway_4461584,ExclusiveGateway,Gateway,,LocalIntegrationProcess,errorEnd
Create_Survey_in_SAP_Marketing_Cloud,CallGateway_4461584,ExclusiveGateway,Gateway,,LocalIntegrationProcess,NonLoopingProcess
Create_Survey_in_SAP_Marketing_Cloud,CallGateway_4461584,ExclusiveGateway,Gateway,,LocalIntegrationProcess,GroovyScript
Create_Survey_in_SAP_Marketing_Cloud,ServiceTask_4462348,ExternalCall,Activity,,LocalIntegrationProcess,end
Create_Survey_in_SAP_Marketing_Cloud,StartEvent_4462280,none,Event,,LocalIntegrationProcess,Enricher
Create_Survey_in_SAP_Marketing_Cloud,ServiceTask_4461854,ExternalCall,Activity,,LocalIntegrationProcess,NonLoopingProcess
Create_Survey_in_SAP_Marketing_Cloud,ServiceTask_4462265,ExternalCall,Activity,,LocalIntegrationProcess,Enricher
Ariba_cXMLGetPendingDataRequest_Out,StartEvent_1,intermediatecatch,Event,,Process,intermediatethrow
com.sap.scenarios.rc-s4hce.customer.replicate,ExclusiveGateway_1,ExclusiveGateway,Gateway,,Process,Splitter_GeneralSplitter
com.sap.scenarios.rc-s4hce.customer.replicate,ExclusiveGateway_1,ExclusiveGateway,Gateway,,Process,intermediatethrow
com.sap.scenarios.rc-s4hce.customer.replicate,CallActivity_4,Enricher,Activity,,LocalIntegrationProcess,JsonToXmlConverter
com.sap.scenarios.rc-s4hce.customer.replicate,CallActivity_2,Enricher,Activity,,Process,NonLoopingProcess
com.sap.scenarios.rc-s4hce.customer.replicate,CallActivity_9,Enricher,Activity,,Process,Enricher
com.sap.scenarios.rc-s4hce.customer.replicate,StartEvent_7,errorStart,Event,,exceptionSubProcess,GroovyScript
com.sap.scenarios.rc-s4hce.customer.replicate,CallActivity_8,JavaScript,Activity,,LocalIntegrationProcess,Enricher
com.sap.scenarios.rc-s4hce.customer.replicate,ServiceTask_1,ExternalCall,Activity,,LocalIntegrationProcess,JavaScript
com.sap.scenarios.rc-s4hce.customer.replicate,CallActivity_7,Splitter_GeneralSplitter,Activity,,Process,Enricher
com.sap.scenarios.rc-s4hce.customer.replicate,CallActivity_6,JsonToXmlConverter,Activity,,LocalIntegrationProcess,end
com.sap.scenarios.rc-s4hce.customer.replicate,StartEvent_6,errorStart,Event,,exceptionSubProcess,GroovyScript
com.sap.scenarios.rc-s4hce.customer.replicate,CallActivity_1,MessageMapping,Activity,,Process,GroovyScript
com.sap.scenarios.rc-s4hce.customer.replicate,StartEvent_1,intermediatetimer,Event,,Process,Enricher
com.sap.scenarios.rc-s4hce.customer.replicate,StartEvent_2,none,Event,,LocalIntegrationProcess,ExternalCall
com.sap.scenarios.rc-s4hce.customer.replicate,CallActivity_12,GroovyScript,Activity,,exceptionSubProcess,errorEnd
com.sap.scenarios.rc-s4hce.customer.replicate,CallActivity_22,GroovyScript,Activity,,Process,intermediatethrow
com.sap.scenarios.rc-s4hce.customer.replicate,CallActivity_10,GroovyScript,Activity,,exceptionSubProcess,errorEnd
com.sap.scenarios.rc-s4hce.customer.replicate,CallActivity_21,GroovyScript,Activity,,Process,MessageMapping
com.sap.scenarios.rc-s4hce.customer.replicate,CallActivity_20,NonLoopingProcess,Activity,,Process,ExclusiveGateway
com.sap.scenarios.rc-s4hce.customer.replicate,CallActivity_24,Enricher,Activity,,Process,GroovyScript
Replicate-B2C-Customer-From-SAP-Commerce-Cloud-To-SAP-Cloud-Platform-Master-Data-For-Business-Partners,ExclusiveGateway_765314,ExclusiveGateway,Gateway,,Process,Enricher
Replicate-B2C-Customer-From-SAP-Commerce-Cloud-To-SAP-Cloud-Platform-Master-Data-For-Business-Partners,ExclusiveGateway_765314,ExclusiveGateway,Gateway,,Process,MessageMapping
Replicate-B2C-Customer-From-SAP-Commerce-Cloud-To-SAP-Cloud-Platform-Master-Data-For-Business-Partners,StartEvent_765297,none,Event,,LocalIntegrationProcess,GroovyScript
Replicate-B2C-Customer-From-SAP-Commerce-Cloud-To-SAP-Cloud-Platform-Master-Data-For-Business-Partners,StartEvent_510,none,Event,,LocalIntegrationProcess,ExternalCall
Replicate-B2C-Customer-From-SAP-Commerce-Cloud-To-SAP-Cloud-Platform-Master-Data-For-Business-Partners,CallActivity_765306,NonLoopingProcess,Activity,,exceptionSubProcess,intermediatethrow
Replicate-B2C-Customer-From-SAP-Commerce-Cloud-To-SAP-Cloud-Platform-Master-Data-For-Business-Partners,CallActivity_765303,Enricher,Activity,,LocalIntegrationProcess,end
Replicate-B2C-Customer-From-SAP-Commerce-Cloud-To-SAP-Cloud-Platform-Master-Data-For-Business-Partners,CallActivity_498,GroovyScript,Activity,,Process,intermediatethrow
Replicate-B2C-Customer-From-SAP-Commerce-Cloud-To-SAP-Cloud-Platform-Master-Data-For-Business-Partners,CallActivity_434,GroovyScript,Activity,,Process,GroovyScript
Replicate-B2C-Customer-From-SAP-Commerce-Cloud-To-SAP-Cloud-Platform-Master-Data-For-Business-Partners,CallActivity_765288,GroovyScript,Activity,,Process,Enricher
Replicate-B2C-Customer-From-SAP-Commerce-Cloud-To-SAP-Cloud-Platform-Master-Data-For-Business-Partners,CallActivity_765300,GroovyScript,Activity,,LocalIntegrationProcess,Enricher
Replicate-B2C-Customer-From-SAP-Commerce-Cloud-To-SAP-Cloud-Platform-Master-Data-For-Business-Partners,CallActivity_765286,GroovyScript,Activity,,Process,ExternalCall
Replicate-B2C-Customer-From-SAP-Commerce-Cloud-To-SAP-Cloud-Platform-Master-Data-For-Business-Partners,CallActivity_0,Enricher,Activity,,LocalIntegrationProcess,end
Replicate-B2C-Customer-From-SAP-Commerce-Cloud-To-SAP-Cloud-Platform-Master-Data-For-Business-Partners,CallActivity_765281,XSLTMapping,Activity,,Process,XSLTMapping
Replicate-B2C-Customer-From-SAP-Commerce-Cloud-To-SAP-Cloud-Platform-Master-Data-For-Business-Partners,StartEvent_420,intermediatecatch,Event,,Process,XSLTMapping
Replicate-B2C-Customer-From-SAP-Commerce-Cloud-To-SAP-Cloud-Platform-Master-Data-For-Business-Partners,CallActivity_505,Enricher,Activity,,Process,GroovyScript
Replicate-B2C-Customer-From-SAP-Commerce-Cloud-To-SAP-Cloud-Platform-Master-Data-For-Business-Partners,CallActivity_425,GroovyScript,Activity,,Process,ExclusiveGateway
Replicate-B2C-Customer-From-SAP-Commerce-Cloud-To-SAP-Cloud-Platform-Master-Data-For-Business-Partners,CallActivity_523,JsonToXmlConverter,Activity,,LocalIntegrationProcess,Enricher
Replicate-B2C-Customer-From-SAP-Commerce-Cloud-To-SAP-Cloud-Platform-Master-Data-For-Business-Partners,CallActivity_765319,Enricher,Activity,,Process,intermediatethrow
Replicate-B2C-Customer-From-SAP-Commerce-Cloud-To-SAP-Cloud-Platform-Master-Data-For-Business-Partners,CallActivity_424,Enricher,Activity,,Process,GroovyScript
Replicate-B2C-Customer-From-SAP-Commerce-Cloud-To-SAP-Cloud-Platform-Master-Data-For-Business-Partners,CallActivity_525,NonLoopingProcess,Activity,,Process,Enricher
Replicate-B2C-Customer-From-SAP-Commerce-Cloud-To-SAP-Cloud-Platform-Master-Data-For-Business-Partners,ServiceTask_513,ExternalCall,Activity,,LocalIntegrationProcess,Enricher
Replicate-B2C-Customer-From-SAP-Commerce-Cloud-To-SAP-Cloud-Platform-Master-Data-For-Business-Partners,CallActivity_422,XSLTMapping,Activity,,Process,Enricher
Replicate-B2C-Customer-From-SAP-Commerce-Cloud-To-SAP-Cloud-Platform-Master-Data-For-Business-Partners,CallActivity_430,MessageMapping,Activity,,Process,XSLTMapping
Replicate-B2C-Customer-From-SAP-Commerce-Cloud-To-SAP-Cloud-Platform-Master-Data-For-Business-Partners,CallActivity_765276,Enricher,Activity,,Process,GroovyScript
Replicate-B2C-Customer-From-SAP-Commerce-Cloud-To-SAP-Cloud-Platform-Master-Data-For-Business-Partners,CallActivity_765274,Enricher,Activity,,Process,NonLoopingProcess
Replicate-B2C-Customer-From-SAP-Commerce-Cloud-To-SAP-Cloud-Platform-Master-Data-For-Business-Partners,ServiceTask_493,ExternalCall,Activity,,Process,GroovyScript
Replicate-B2C-Customer-From-SAP-Commerce-Cloud-To-SAP-Cloud-Platform-Master-Data-For-Business-Partners,CallActivity_765271,Enricher,Activity,,LocalIntegrationProcess,JsonToXmlConverter
Replicate-B2C-Customer-From-SAP-Commerce-Cloud-To-SAP-Cloud-Platform-Master-Data-For-Business-Partners,CallActivity_765290,XSLTMapping,Activity,,Process,Enricher
Replicate-B2C-Customer-From-SAP-Commerce-Cloud-To-SAP-Cloud-Platform-Master-Data-For-Business-Partners,StartEvent_765293,errorStart,Event,,exceptionSubProcess,NonLoopingProcess
CommerceQuoteConfirmationInbound,CallActivity_661,Enricher,Activity,,Process,ExternalCall
CommerceQuoteConfirmationInbound,CallActivity_629,GroovyScript,Activity,,Process,intermediatethrow
CommerceQuoteConfirmationInbound,StartEvent_2,intermediatecatch,Event,,Process,GroovyScript
CommerceQuoteConfirmationInbound,CallActivity_634,XSLTMapping,Activity,,Process,GroovyScript
CommerceQuoteConfirmationInbound,CallActivity_622,MessageMapping,Activity,,Process,Enricher
CommerceQuoteConfirmationInbound,CallActivity_4,GroovyScript,Activity,,Process,XSLTMapping
CommerceQuoteConfirmationInbound,ServiceTask_625,ExternalCall,Activity,,Process,GroovyScript
CommerceQuoteConfirmationInbound,CallActivity_657,GroovyScript,Activity,,Process,MessageMapping
com.sap.GS.Mexico.ePayments,CallActivity_1,Enricher,Activity,,Process,GroovyScript
com.sap.GS.Mexico.ePayments,StartEvent_1,intermediatecatch,Event,,Process,Enricher
com.sap.GS.Mexico.ePayments,CallActivity_2,GroovyScript,Activity,,Process,ExternalCall
com.sap.GS.Mexico.ePayments,ServiceTask_1,ExternalCall,Activity,,Process,intermediatethrow
Baidu_Campaign_Replication,CallActivity_86252,Enricher,Activity,,LocalIntegrationProcess,JavaScript
Baidu_Campaign_Replication,ExclusiveGateway_1,ExclusiveGateway,Gateway,,LocalIntegrationProcess,JsonToXmlConverter
Baidu_Campaign_Replication,ExclusiveGateway_1,ExclusiveGateway,Gateway,,LocalIntegrationProcess,JavaScript
Baidu_Campaign_Replication,StartEvent_86446,errorStart,Event,,exceptionSubProcess,Enricher
Baidu_Campaign_Replication,CallActivity_17,Enricher,Activity,,LocalIntegrationProcess,ExternalCall
Baidu_Campaign_Replication,CallActivity_1,GroovyScript,Activity,,LocalIntegrationProcess,Splitter_GeneralSplitter
Baidu_Campaign_Replication,CallActivity_86449,Enricher,Activity,,exceptionSubProcess,NonLoopingProcess
Baidu_Campaign_Replication,CallActivity_86600,NonLoopingProcess,Activity,,exceptionSubProcess,intermediatethrow
Baidu_Campaign_Replication,StartEvent_86521,none,Event,,LocalIntegrationProcess,Enricher
